catalogNo,brand,name,category,spec,unit,detectedSpecies,application,host,reactivity,conjugate,casNo,sampleType,listPrice,memberPrice,wholesalePrice,remark
E17002-1,吉玛,引物套装,reagent,1mol,支,,,,,,,,1125,405,450,
GP0102,.,吉锐Genloci Cruiser ® 基因敲除,reagent,25次,盒,,,,,,,,3776.25,1359.45,1510.5,
GP0105,.,吉锐Genloci Cruiser® Enzyme,reagent,100rxns,瓶,,,,,,,,3001.25,1080.45,1200.5,
GP0106,.,吉锐Genloci Cruiser® Enzyme,reagent,250rxns,瓶,,,,,,,,7187.5,2587.5,2875,
P0101,.,吉赛RNA Immunoprecipitation Kit,reagent,Kit,支,,,,,,,,5500,1980,2200,
R0301,.,吉赛RNase R,reagent,500U,支,,,,,,,,5450,1962,2180,
C63461-20mg,.,"吉至生化L-2-氯苯丙氨酸,分析对照品,HPLC≥98%, 【Acmec】",reagent,20mg,瓶,,,,,,,,423,152.28,169.2,
KIT-5005,.,即用型快捷免疫组化MaxVision 检测试剂盒,reagent,18ml/360人份,盒,,,,,,,,3700,1332,1480,
JJYX,.,急救药箱,reagent,单开16寸银色高配30件套,个,,,,,,,,237.5,85.5,95,
YPB-032,.,急支糖浆（开票需替换）,reagent,,盒,,,,,,,,100,36,40,
JQP-250ml,.,集气瓶250ml,reagent,250ml,个,,,,,,,,32.5,11.7,13,
DF-101S,.,集热式磁力加热搅拌器,reagent,,台,,,,,,,,2375,855,950,
HWCL-1,.,集热式恒温磁力搅拌浴HWCL-1,reagent,HWCL-1,台,,,,,,,,4050,1458,1620,
SP207109,.,挤压式尖嘴浇水瓶500ml,reagent,,个,,,,,,,,23.75,8.55,9.5,
JSFW0061,.,技术服务PASM染色,reagent,张,张,,,,,,,,125,45,50,
JSFW0053,.,技术服务PAS染色,reagent,张,张,,,,,,,,62.5,22.5,25,
JS007,.,技术服务Tunel检测,reagent,,张,,,,,,,,500,180,200,
BDQP-JS002,.,技术服务冰冻切片,reagent,张,指标,,,,,,,,25,9,10,
JSFW09,.,技术服务番红-固绿染色(软骨),reagent,张,张,,,,,,,,50,18,20,
JSFW10,.,技术服务甲苯胺蓝染色,reagent,,张,,,,,,,,37.5,13.5,15,
JS006,.,技术服务抗体使用费,reagent,次,次,,,,,,,,50,18,20,
JSFW0057,.,技术服务流式单标检测,reagent,单标,次,,,,,,,,125,45,50,
JSFW-FX2,.,技术服务免疫荧光分析,reagent,,次,,,,,,,,50,18,20,
JS004,.,技术服务免疫组化（普通）,reagent,,张,,,,,,,,75,27,30,
JSFW11,.,技术服务普通切片扫描(白光扫描),reagent,,张,,,,,,,,100,36,40,
WMT-02,.,技术服务外泌体透射鉴定（电镜）,reagent,,样,,,,,,,,1250,450,500,
JSFW0058,.,技术服务样本处理（组织研磨+蛋白定量）,reagent,,样,,,,,,,,20,7.2,8,
JSFW08,.,技术服务荧光拍照,reagent,次,次,,,,,,,,25,9,10,
JSFW0062,.,技术服务油红O染色（冰冻切片）,reagent,,张,,,,,,,,62.5,22.5,25,
YLS-13A,.,济南益延大小鼠抓力测定仪,reagent,,台,,,,,,,,20000,7200,8000,
SP271,.,加大绑带7.5*300mm,reagent,7.5*300mm,袋,,,,,,,,50,18,20,
DG002,.,加厚不锈钢火锅30cm（开票需替换）,reagent,,个,,,,,,,,116.25,41.85,46.5,
QBLZK-10,.,"加厚全玻璃注射器,玻璃针筒灌肠10ml",reagent,10ml,个,,,,,,,,35,12.6,14,
QBLZK-1,.,"加厚全玻璃注射器,玻璃针筒灌肠1ml",reagent,1ml,个,,,,,,,,20,7.2,8,
QBLZK-20,.,"加厚全玻璃注射器,玻璃针筒灌肠20ml",reagent,20ml,个,,,,,,,,40,14.4,16,
QBLZK-2,.,"加厚全玻璃注射器,玻璃针筒灌肠2ml",reagent,2ml,个,,,,,,,,30,10.8,12,
QBLZK-5,.,"加厚全玻璃注射器,玻璃针筒灌肠5ml",reagent,5ml,个,,,,,,,,35,12.6,14,
SP-111646,.,加厚双层帆布手套,reagent,L码,双,,,,,,,,13.75,4.95,5.5,
TCTP22*32*3,.,加厚搪瓷盘,reagent,22*32*3,个,,,,,,,,77.5,27.9,31,
MD32,.,加热模块1.5ml*35,reagent,1.5ml*35,个,,,,,,,,2000,720,800,
JSBLS-24/29,.,加压玻璃塞24/29磨口,reagent,,个,,,,,,,,45,16.2,18,
SP410,.,加样槽（非灭菌）,reagent,50ml,个,,,,,,,,5,1.8,2,
SP582,.,夹套层析柱内管（含储液球、接头）,reagent,定制,套,,,,,,,,875,315,350,
SP-111687,.,佳帮手透明收纳箱,reagent,50#长44*宽30*高25cm,个,,,,,,,,71.5,25.74,28.6,
SP-111689,.,佳帮手透明收纳箱,reagent,35#【长44*宽30*高16cm】,个,,,,,,,,39,14.04,15.6,
L3600,.,佳灵MCAO线栓  大鼠,reagent,250-280g,根,,,,,,,,103.13,37.13,41.25,
L1800,.,佳灵MCAO线栓 小鼠,reagent,20-25g,根,,,,,,,,111.25,40.05,44.5,
L2000,.,佳灵MCAO线栓 小鼠,reagent,25-30g,根,,,,,,,,115.63,41.63,46.25,
L2200,.,佳灵MCAO线栓 小鼠,reagent,30-35g,根,,,,,,,,115.63,41.63,46.25,
3600,.,佳灵线栓SD大鼠 250-280克,reagent,SD大鼠 250-280克,根,,,,,,,,76.25,27.45,30.5,
SP0051,.,佳润皮肤消毒液 500ml,reagent,500ml,瓶,,,,,,,,87.5,31.5,35,
SF-400A,.,家适宝电子秤 5kg/1g（蓝光/单电版),reagent,5kg/1g,台,,,,,,,,137.5,49.5,55,
WDJ-001,.,家用温度计,reagent,两只装（送背贴+电池）,个,,,,,,,,47,16.92,18.8,
ZF-7,.,嘉鹏暗箱式三用紫外分析仪,reagent,,台,,,,,,,,3125,1125,1250,
ZF-6,.,嘉鹏三用紫外分析仪（台式）,reagent,台,台,,,,,,,,1412.5,508.5,565,
ZF-5,.,嘉鹏手提式紫外分析仪,reagent,,台,,,,,,,,1325,477,530,
YP-073,.,甲氨蝶呤（开票需替换）,reagent,,瓶,,,,,,,,457.5,164.7,183,
M102038-25g,.,"甲基-β-环糊精,average Mn 1310",reagent,25g,瓶,,,,,,,,1176.75,423.63,470.7,
M101231-100g,.,"甲基橙,96%",reagent,100g,瓶,,,,,,,,760.75,273.87,304.3,
JTNZ-16,.,尖头镊子16cm,reagent,16cm,个,,,,,,,,11.25,4.05,4.5,
JZQ,.,尖嘴钳最大剪切直径2mm,reagent,把,把,,,,,,,,345,124.2,138,
JYD-5*7,.,煎药袋5*7 抽绳,reagent,100个,包,,,,,,,,37.5,13.5,15,
SP606,.,检查白光手电,reagent,,支,,,,,,,,75,27,30,
SP3436917,.,减压层析柱带砂芯外径70×400mm 上接口24/40  下接口29/32,reagent,,个,,,,,,,,1000,360,400,
JYMXG-24,.,减压毛细管24口,reagent,,个,,,,,,,,62.5,22.5,25,
SP519,.,减压装置安全瓶500ml,reagent,500ml,个,,,,,,,,194.25,69.93,77.7,
SP179-7,.,剪刀（鸡骨剪）,reagent,把,把,,,,,,,,25,9,10,
SP771-1,.,建雯圆底烧瓶磨口1/2000/24,reagent,2000ml,个,,,,,,,,140,50.4,56,
JL13892-96T,江莱,Rat HMGB-1 ELISA Kit,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL-T0708-24样,江莱,α-酮戊二酸(α-KG)含量试剂盒(可见显色法),reagent,24样,盒,,,,,,,,3900,1404,1560,
JL-T0780-96样,江莱,超氧化物歧化酶(SOD)试剂盒-WST-8法,reagent,96样,盒,,,,,,,,1591.63,572.99,636.65,
JL18365-96T,江莱,大鼠白细胞介素1(IL-1)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL13427-96T,江莱,大鼠白细胞介素10(IL-10)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4590,1652.4,1836,
JL20882-48T,江莱,大鼠白细胞介素18(IL-18)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL20882-96T,江莱,大鼠白细胞介素18(IL-18)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3825,1377,1530,
JL20884-48T,江莱,大鼠白细胞介素1β(IL-1β)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,3570,1285.2,1428,
JL20884-96T,江莱,大鼠白细胞介素1β(IL-1β)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3825,1377,1530,
JL20894-96T,江莱,大鼠白细胞介素4(IL-4)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL20896-96T,江莱,大鼠白细胞介素6(IL-6)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3825,1377,1530,
JL47159-96T,江莱,大鼠层连蛋白/板层素(LN)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL13737-48T,江莱,大鼠层粘连蛋白(LN)ELISA试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL47870-48T,江莱,大鼠二酰基甘油酰基转移酶(DGAT)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,3952.5,1422.9,1581,
JL47870-96T,江莱,大鼠二酰基甘油酰基转移酶(DGAT)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,5015,1805.4,2006,
JL11037-48T,江莱,大鼠肝脂酶(HL)ELISA试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL11037-96T,江莱,大鼠肝脂酶(HL)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL47058-96T,江莱,大鼠瓜氨酸组蛋白H3(CITH3)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL10117-96T,江莱,大鼠环磷酸腺苷(cAMP)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL21044-96T,江莱,大鼠环氧合酶2(COX-2)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL21051-48T,江莱,大鼠活性氧(ROS)ELISA试剂盒,reagent,48T,盒,,,,,,,,2730,982.8,1092,
JL21051-96T,江莱,大鼠活性氧(ROS)ELISA试剂盒,reagent,96T,盒,,,,,,,,3510,1263.6,1404,
JL49621-48T,江莱,大鼠葡萄糖调节蛋白-78(Grp78)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL12636-96T,江莱,大鼠前列腺素E2(PGE2)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL21233-48T,江莱,大鼠羟甲基戊二酸单酰辅酶A(HMG-CoA)ELISA试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL21233-96T,江莱,大鼠羟甲基戊二酸单酰辅酶A(HMG-CoA)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL21291-96T,江莱,大鼠糖化血红蛋白(GHb)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL41236-96T,江莱,大鼠唾液淀粉酶α1(sAA1)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,6800,2448,2720,
JL11617-48T,江莱,大鼠细胞色素P4502E1(CYP2E1)ELISA试剂盒,reagent,48T,盒,,,,,,,,2925,1053,1170,
JL12772-48T,江莱,大鼠载脂蛋白A1(apo-A1)ELISA试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL12772-96T,江莱,大鼠载脂蛋白A1(apo-A1)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL21447-48T,江莱,大鼠载脂蛋白B(apo-B)ELISA试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL21447-96T,江莱,大鼠载脂蛋白B(apo-B)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL13202-96T,江莱,大鼠肿瘤坏死因子α(TNF-α)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3825,1377,1530,
JL12342-96T,江莱,大鼠转化生长因子β1(TGF-β1)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL4117R-0.1ml,江莱,低密度脂蛋白受体相关蛋白5抗体 | LRP5,reagent,0.1ml,支,,,,,,,,4443.75,1599.75,1777.5,
JL42480-96T,江莱,犬碱性成纤维细胞生长因子(bFGF)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL22440-96T,江莱,犬血管内皮生长因子(VEGF)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4590,1652.4,1836,
JL46761-48T,江莱,人EB病毒衣壳抗原(EB.VCA)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,2925,1053,1170,
JL46090-48T,江莱,人Gasdermin D蛋白(GSDMD)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,4250,1530,1700,
JL45328-96T,江莱,人Tafazzin蛋白(TAZ)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL19183-96T,江莱,人Yes关联蛋白1(YAP1)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL19218-96T,江莱,人β羟丁酸(BHBA)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL46608-96T,江莱,人β-羟丁酸（β-OHB）ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL42092-96T,江莱,人β-羟基丁酸(β-HB)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL19286-96T,江莱,人白细胞介素38(IL-38)ELISA试剂盒,reagent,96T,盒,,,,,,,,4590,1652.4,1836,
JL14005-96T,江莱,人超氧化物歧化酶(SOD)ELISA试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL49450-48T,江莱,人骨形成蛋白9(BMP-9)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL49450-96T,江莱,人骨形成蛋白9(BMP-9)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL14731-48T,江莱,人胱天蛋白酶5(CASP5)ELISA试剂盒,reagent,48T,盒,,,,,,,,3825,1377,1530,
JL27588-96T,江莱,人抗神经节苷脂M1抗体(GM1-Ab)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL47298-96T,江莱,人神经丝轻链蛋白(NF-light)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL46712-96T,江莱,人线粒体呼吸链复合物V(F0F1-ATP酶/ATP合成酶)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL43617-48T,江莱,人信号素7A(SEMA7A)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,4462.5,1606.5,1785,
JL15388-96T,江莱,人乙酰乙酸(ACAC)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL20063-96T,江莱,人中性粒细胞防御素-1(HNP-1)ELISA试剂盒,reagent,,盒,,,,,,,,3737.5,1345.5,1495,
JL22011-96T,江莱,兔5羟色胺(5-HT)ELISA试剂盒,reagent,96T,盒,,,,,,,,4590,1652.4,1836,
JL22053-96T,江莱,兔白细胞介素1β(IL-1β)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4590,1652.4,1836,
JL22058-96T,江莱,兔白细胞介素6(IL-6)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4590,1652.4,1836,
JL22174-96T,江莱,兔前列腺素E2(PGE2)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL10268-96T,江莱,兔肿瘤坏死因子α(TNF-α)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4590,1652.4,1836,
JL47040-96T,江莱,微生物细胞色素p450 ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL10704-96T,江莱,小鼠Ⅲ型胶原(ColⅢ)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL12944-96T,江莱,小鼠Ⅲ型前胶原肽(PⅢNP)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL20128-96T,江莱,小鼠Ⅳ型胶原(Col Ⅳ)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL51115-96T,江莱,小鼠N-甲基-D-天冬氨酸受体GluN1(NMDAR-GluN1)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL25187-96T,江莱,小鼠α突触核蛋白(α-SYN)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL29093-96T,江莱,小鼠白介素-18结合蛋白(IL-18BP)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL20253-96T,江莱,小鼠白细胞介素18(IL-18)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL20267-96T,江莱,小鼠白细胞介素5(IL-5)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL20286-96T,江莱,小鼠层粘连蛋白(LN)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL42550-96T,江莱,小鼠钙网蛋白(CRT)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL37040-96T,江莱,小鼠活性氧（ROS）ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL20383-48T,江莱,小鼠活性氧簇(ROS)ELISA试剂盒,reagent,48T,盒,,,,,,,,3570,1285.2,1428,
JL20383-96T,江莱,小鼠活性氧簇(ROS)ELISA试剂盒,reagent,96T,盒,,,,,,,,4590,1652.4,1836,
JL12422-96T,江莱,小鼠肌酸激酶同工酶MB(CK-MB)ELISA试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL31228-48T,江莱,小鼠抗酒石酸酸性磷酸酶5(TRACP5)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,4462.5,1606.5,1785,
JL12479-96T,江莱,小鼠粒细胞巨噬细胞集落刺激因子(GM-CSF)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL23405-96T,江莱,小鼠卵清蛋白特异性IgE(OVA-IgE)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL12640-96T,江莱,小鼠前列腺素E2(PGE2)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL49848-96T,江莱,小鼠嗜酸性粒细胞趋化蛋白(Eotaxin;CCL11)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL12406-96T,江莱,小鼠透明质酸(HA)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL13261-96T,江莱,小鼠细胞色素C(Cyt-C)ELISA试剂盒,reagent,96T,盒,,,,,,,,4887.5,1759.5,1955,
JL20595-96T,江莱,小鼠细胞色素P4502E1(CYP2E1)ELISA试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL11459-96T,江莱,小鼠胰岛素(INS)ELISA试剂盒,reagent,96T,盒,,,,,,,,3510,1263.6,1404,
JL20714-48T,江莱,小鼠总胆汁酸(TBA)ELISA试剂盒,reagent,48T,盒,,,,,,,,2925,1053,1170,
A005223-25g,江莱,亚油酸,reagent,25g,瓶,,,,,,,,2438,877.68,975.2,
JL25415-48T,江莱,鱼肌红蛋白(MB)ELISA检测试剂盒,reagent,48T,盒,,,,,,,,2925,1053,1170,
JL10795-96T,.,江莱生物大鼠血红素氧合酶1(HO-1)ELISA试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL46023-96T,.,江莱生物小鼠肌糖原(MG)ELISA检测试剂盒,reagent,96T,盒,,,,,,,,3737.5,1345.5,1495,
JL13877-48T,.,江莱生物小鼠乳酸脱氢酶(LDH)ELISA试剂盒,reagent,48T,盒,,,,,,,,2730,982.8,1092,
HY-5A,.,江苏科析HY-5A 调速多用振荡器，水平回旋,reagent,水平回旋,台,,,,,,,,3150,1134,1260,
HH-2D,.,江苏科析单独控温水浴锅，2孔，每孔15*15*11cm,reagent,2孔,台,,,,,,,,2080,748.8,832,
THZ-82A,.,江苏科析水浴恒温振荡器，回旋，控温，数显,reagent,回旋,台,,,,,,,,8375,3015,3350,
HH-1,.,江苏科析HH-1-3L 数显恒温水浴锅（一次成型内胆）,reagent,一次成型内胆,台,,,,,,,,962.5,346.5,385,
HH-2,.,江苏科析HH-2 2孔数显恒温水浴锅（一次成型内胆）,reagent,一次成型内胆,台,,,,,,,,1032.5,371.7,413,
HH-4,.,江苏科析HH-4 四孔数显恒温水浴锅（四孔双列）,reagent,内胆：300×300×100mm,台,,,,,,,,1365,491.4,546,
1821030454,.,江苏迈克一次性使用塑料试管 500支/包,reagent,12*100,包,,,,,,,,62.5,22.5,25,
SP4529911,.,江西丰临一次性使用静脉留置针,reagent,18G,支,,,,,,,,25,9,10,
1101010108,.,江西丰临一次性使用无菌注射器,reagent,1ml-0.45（100支/盒）,盒,,,,,,,,100,36,40,
1101020055,.,江西丰临一次性输液器 带针 A4-1TS 0.55*19RWLB 螺口双头,reagent,,个,,,,,,,,5,1.8,2,
XTL-165-VT,.,江西凤凰体视显微镜,reagent,7-90倍,台,,,,,,,,6639,2390.04,2655.6,
CXGGSN-10,.,江西精致绿色真空采血管（肝素钠）10ml,reagent,10ml,盒,,,,,,,,187.5,67.5,75,
ZKCXG-5ML,.,江西精致真空采血管 无针紫色 5ml,reagent,5ml,盒,,,,,,,,120,43.2,48,
13850-16-3,.,将来委陵菜酸 HPLC>90%,reagent,20mg,包,,,,,,,,9625,3465,3850,
JL20268-48T,.,将来小鼠白细胞介素6(IL-6)ELISA试剂盒,reagent,48T,盒,,,,,,,,3150,1134,1260,
MXG-0.3mm,.,姜堰康达毛细管0.3mm,reagent,0.3mm,瓶,,,,,,,,62.5,22.5,25,
JIAOSAI,.,胶塞38-41mm,reagent,37-41mm,个,,,,,,,,17.5,6.3,7,
DGL23416,.,胶头玻璃滴管,reagent,20mm,根,,,,,,,,8.75,3.15,3.5,
BLDG-200,.,胶头玻璃滴管200MM,reagent,200mm,根,,,,,,,,8.75,3.15,3.5,
BLDG-230,.,胶头玻璃滴管230MM,reagent,230mm,根,,,,,,,,3,1.08,1.2,
JTDG-10,.,胶头滴管10cm,reagent,,个,,,,,,,,3,1.08,1.2,
JTDG-15,.,胶头滴管15cm,reagent,,支,,,,,,,,5,1.8,2,
JTDG-20,.,胶头滴管20cm,reagent,20cm,根,,,,,,,,5,1.8,2,
JTDG-3,.,胶头滴管玻璃刻度滴管3ml带胶头,reagent,,个,,,,,,,,12.5,4.5,5,
DLLZ-18,皎洁,定性滤纸 慢速18cm,reagent,18cm,包,,,,,,,,37.5,13.5,15,
DLLZ-12.5,皎洁,定量12.5cm,reagent,,盒,,,,,,,,80,28.8,32,
LZ-L002,皎洁,定性滤纸 9cm 快速,reagent,9cm,盒,,,,,,,,17.5,6.3,7,
sp-5554,皎洁,定性滤纸12.5cm 中速,reagent,,盒,,,,,,,,25,9,10,
SP0176,.,脚踏式皮老虎,reagent,,个,,,,,,,,67.5,24.3,27,
JBB-36,.,搅拌棒,reagent,扇叶直径4cm,个,,,,,,,,47.5,17.1,19,
JBB-25,.,搅拌棒25cm,reagent,25cm,根,,,,,,,,45,16.2,18,
JBB-30,.,"搅拌棒（聚四氟乙烯）扇叶直径5.5cm,杆长30cm",reagent,30cm,根,,,,,,,,50,18,20,
JBB-35,.,搅拌棒35cm，下面搅拌的8cm,reagent,,根,,,,,,,,70,25.2,28,
JBBPT,.,搅拌棒配套的塞子（聚四氟乙烯）,reagent,24磨口,个,,,,,,,,60,21.6,24,
SP577,.,搅拌机干磨刀座,reagent,,个,,,,,,,,77,27.72,30.8,
SP252277,.,搅拌桨杆长：500mm    叶展直径：105mm,reagent,,个,,,,,,,,82.5,29.7,33,
SP0161,.,搅拌桨两叶,reagent,40cm,个,,,,,,,,57.5,20.7,23,
JBZ05,.,搅拌子B10(4.5*10mm),reagent,,个,,,,,,,,7.5,2.7,3,
JBZ04,.,搅拌子B20(6*20mm),reagent,,个,,,,,,,,10,3.6,4,
jbz-4,.,搅拌子A形 4cm,reagent,,个,,,,,,,,30,10.8,12,
ZWD-T41,.,搅拌子B25,reagent,7*25,个,,,,,,,,10,3.6,4,
ZWD-T43,.,搅拌子B35,reagent,8*35,个,,,,,,,,13.75,4.95,5.5,
SP3436941,.,搅拌子B65(9*65mm),reagent,,个,,,,,,,,30,10.8,12,
SP3436963,.,搅拌子B8(3*8mm),reagent,B8(3*8mm),个,,,,,,,,7.5,2.7,3,
SP12893,.,搅拌子A05(3*5mm),reagent,A05(3*5mm),个,,,,,,,,6.25,2.25,2.5,
SP12892,.,搅拌子A15(7*15mm),reagent,A15(7*15mm),个,,,,,,,,6.25,2.25,2.5,
JBZ-B60,.,搅拌子B60(9*60mm),reagent,,个,,,,,,,,27.5,9.9,11,
JBZ03,.,搅拌子B型,reagent,2cm,个,,,,,,,,11.25,4.05,4.5,
SP3436852,.,搅拌子C15(6*15mm),reagent,,个,,,,,,,,6.25,2.25,2.5,
SP3436861,.,搅拌子C20（6*20mm）,reagent,6*20mm,个,,,,,,,,8.75,3.15,3.5,
JBZ-C35,.,搅拌子C35(8*35mm),reagent,8*35mm,个,,,,,,,,17.5,6.3,7,
SP291,.,酵母蛋白抽提试剂盒,reagent,,盒,,,,,,,,667.5,240.3,267,
050070,.,酵母浸粉,reagent,BR 500g,瓶,,,,,,,,90,32.4,36,
SP128,.,接种棒,reagent,,支,,,,,,,,20,7.2,8,
SP45298115,.,接种棒1根+3mm环（10根）,reagent,,组,,,,,,,,57.5,20.7,23,
JZC-1,.,接种铲,reagent,,个,,,,,,,,37.5,13.5,15,
JZS,.,接种丝,reagent,,包,,,,,,,,10,3.6,4,
GMS10095.2,.,杰美纯化线粒体膜通道孔(MPTP)荧光检则i试剂盒,reagent,20次,盒,,,,,,,,5450,1962,2180,
GMS10016.3,.,杰美活体组织氧化应激活性酶（ROS)高质绿色荧光测定试剂盒,reagent,8/20次,盒,,,,,,,,6500,2340,2600,
JY-D101,.,杰一PVC底板,reagent,6.0cm*30cm,片,,,,,,,,5,1.8,2,
JY-X115,.,杰一吸水垫,reagent,20cm*30cm,张,,,,,,,,425,153,170,
JY-F01,.,杰一衔接胶带,reagent,12.7cm*33cm,张,,,,,,,,70,25.2,28,
JY-Q09,.,杰一样品垫,reagent,25cm*30cm,张,,,,,,,,45,16.2,18,
JP-010,.,洁盟超声波清洗机,reagent,0.8L,台,,,,,,,,475,171,190,
JP-020S,.,洁盟超声波清洗机,reagent,3.2L,台,,,,,,,,2125,765,850,
SP45298204,.,洁柔抽纸,reagent,60包/箱,箱,,,,,,,,295.88,106.52,118.35,
SP0188,.,洁柔卷纸 原木纯品 3层280节卫生纸*27卷（纸巾）,reagent,27卷,箱,,,,,,,,156.25,56.25,62.5,
SP682,.,洁柔纸巾卷纸  箱,reagent,箱,箱,,,,,,,,136.25,49.05,54.5,
YW-JNS-1,.,捷尼斯引物合成 1OD,reagent,1OD,碱基数,,,,,,,,2,0.72,0.8,
YW-JNS-4,.,捷尼斯引物合成 4OD,reagent,4OD,碱基数,,,,,,,,2,0.72,0.8,
AE195-1ml,.,"捷瑞蛋白酶K,20mg/ml",reagent,1ml,瓶,,,,,,,,200,72,80,
D1007-100ml,.,捷瑞去酶水,reagent,100ml,瓶,,,,,,,,67.5,24.3,27,
